"Fiscal Year","Employer","Initial Approvals","Initial Denials","Continuing Approvals","Continuing Denials","NAICS","Tax ID","State","City","ZIP"
"2019","THE UNIV OF ARIZONA","0","0","1","0","61","5268","AZ","TUCSON","85721"
"2019","SAN ANTONIO CHILDRENS MUSEUM","0","0","0","1","71","9746","TX","SAN ANTONIO","78209"
"2019","WORLDS GOLD DIAMONDS INC","0","0","1","0","42","6057","TX","HOUSTON","77036"
"2019","FLEXTECH ALLIANCE INC DBA NEXTFLEX","1","0","0","0","54","8229","CA","SAN JOSE","95131"
"2019","SITA CORP","3","1","10","0","54","9929","NJ","SOMERSET","08873"
"2019","OPERATING SYSTEM SVCS INC","2","2","6","0","54","1419","MD","GAITHERSBURG","20877"
"2019","BEATY PALMER ARCHITECTS INC","1","0","0","0","54","8991","TX","SAN ANTONIO","78205"
"2019","SURVEYING AND MAPPING LLC","1","0","0","0","54","4974","TX","AUSTIN","78735"
"2019","LIFTFUND INC","0","0","1","0","81","2770","TX","SAN ANTONIO","78207"
"2019","AGILEASSETS INC","0","0","4","0","51","5168","TX","AUSTIN","78746"
"2019","AGILEASSETS INC","0","0","1","0","54","5168","TX","AUSTIN","78746"
"2019","VITALSOURCE TECHNOLOGIES LLC","2","0","0","0","42","9099","NC","RALEIGH","27601"
"2019","CACHEAUX CAVAZOS & NEWTON LLP","1","0","0","0","54","0417","TX","SAN ANTONIO","78205"
"2019","CINCINNATI BELL TECH SOLUTIONS INC","0","0","0","1","51","4593","OH","CINCINNATI","45202"
"2019","IMAGE HOMES LTD","0","0","1","0","23","8025","TX","SAN ANTONIO","78249"
"2019","SIRIUS XM CONNECTED VEHICLE SVCS I","0","0","1","0","51","8052","NY","NEW YORK","10104"
"2019","SIRIUS XM CONNECTED VEHICLE SVCS","3","0","4","0","51","8082","NY","NEW YORK","10104"
"2019","SIRIUS XM CONNECTED VEHICLE SVCS","0","0","2","0","51","8082","TX","IRVING","75063"
"2019","WHOLE FOODS MARKET SVCS INC","2","0","7","0","44","0250","TX","AUSTIN","78703"
"2019","LUMINEX CORPORATION","1","0","4","0","54","7608","TX","AUSTIN","78727"
"2019","BENEPLACE LLC","0","0","0","1","52","2720","TX","AUSTIN","78759"
"2019","KELLER WILLIAMS REALTY INC","2","0","1","0","53","6628","TX","AUSTIN","78746"
"2019","PICKETT KELM & ASSOCIATES INC","1","0","0","0","54","6827","TX","AUSTIN","78759"
"2019","BIZLINK TECH INC","1","0","1","0","33","7293","TX","EL PASO","79932"
"2019","MICROASSIST INC","0","1","0","0","54","8479","TX","AUSTIN","78757"
"2019","MCKINNEY ARCHITECTS INC D/B/A MCKI","1","0","0","0","54","9144","TX","AUSTIN","78702"
"2019","SAMSUNG AUSTIN SEMICONDUCTOR L L C","65","1","73","0","33","2066","TX","AUSTIN","78754"
"2019","SMS INFOCOMM CORPORATION","2","0","0","0","81","7490","TX","GRAPEVINE","76051"
"2019","AT&T SERVICES INC","0","0","1","0","51","2655","CA","EL SEGUNDO","90245"
"2019","AT&T SERVICES INC","15","0","120","1","51","2655","TX","ADDISON","75001"
"2019","AT T SERVICES INC","0","0","6","0","51","2655","TX","RICHARDSON","75080"
"2019","AT T SERVICES INC","7","2","23","2","51","2655","TX","RICHARDSON","75081"
"2019","AT T SERVICES INC","1","0","34","0","51","2655","TX","RICHARDSON","75082"
"2019","GLOBALSCAPE INC","1","0","0","0","54","5449","TX","HOUSTON","77056"
"2019","RUSH ADMINISTRATIVE SERVICES INC","0","0","1","0","44","6267","TX","NEW BRAUNFELS","78130"
"2019","RUSH ADMINISTRATIVE SERVICES INC D","0","0","1","0","54","6267","TX","NEW BRAUNFELS","78130"
"2019","LANDMARK GRAPHICS CORPORATION","2","1","6","0","54","8938","TX","HOUSTON","77032"
"2019","M W U S INC A CO OF THE M W GROUP","2","1","0","0","54","2092","TX","PLANO","75074"
"2019","SILICON LABORATORIES INC","4","0","11","0","33","3174","TX","AUSTIN","78701"
"2019","SILICON LABORATORIES INC","1","0","1","0","54","3174","TX","AUSTIN","78701"
"2019","DAMAN INCORPORATED","1","0","9","1","54","6670","TX","AUSTIN","78746"
"2019","MARC AMSILI D D S P A D/B/A OMNI D","0","0","1","0","62","0896","TX","AUSTIN","78750"
"2019","DPT LABORATORIES LTD","1","0","0","0","32","2344","TX","SAN ANTONIO","78215"
"2019","WILLIAM RESTREPO M D P A","1","0","0","0","62","3509","TX","MCALLEN","78501"
"2019","HELEN OF TROY NEVADA CORPORATION","2","0","5","0","54","4062","TX","EL PASO","79912"
"2019","CLEARCUBE TECH INC","1","0","0","0","54","5278","TX","AUSTIN","78727"
"2019","EURONET WORLDWIDE INC","0","0","0","1","55","6888","KS","LEAWOOD","66211"
"2019","CENTENE COMPANY OF TEXAS LP","0","0","1","0","92","0404","MO","SAINT LOUIS","63105"
"2019","OPENEYE SCIENTIFIC SOFTWARE INC","0","1","1","0","42","6351","NM","SANTA FE","87508"
"2019","THRULINE MARKETING INC","0","0","4","0","54","9554","KS","LENEXA","66219"
"2019","PROLOGIS MGMT LLC","1","0","3","0","52","0977","CA","SAN FRANCISCO","94111"
"2019","PERFICIENT INC","1","0","0","0","54","3258","MO","SAINT LOUIS","63141"
"2019","MASOUD KHORSAND SAHBAIE MD PA","1","0","1","1","62","3514","NM","ROSWELL","88202"
"2019","BIOTEX INC","0","0","1","0","33","4041","TX","HOUSTON","77045"
"2019","BIOTEX INC","1","0","1","0","54","4041","TX","HOUSTON","77045"
"2019","DELL FINANCIAL SERVICES LLC","1","0","0","0","33","5828","TX","ROUND ROCK","78682"
"2019","DELL FINANCIAL SERVICES L L C","1","0","0","0","99","5828","TX","ROUND ROCK","78682"
"2019","AMER TECHNOLOGY INC","0","0","0","1","54","8249","TX","SAN ANTONIO","78249"
"2019","SIRIUS COMPUTER SOLUTIONS INC","7","0","3","1","54","6721","TX","SAN ANTONIO","78205"
"2019","REVOLUTIONARY BUSINESS CONCEPTS IN","0","0","1","0","54","0622","KS","LENEXA","66215"
"2019","ALLIANCE TEXAS ENGINEERING D/B/A","1","0","0","0","23","1432","TX","AUSTIN","78758"
"2019","ARTESIA GENERAL HOSPITAL","0","0","1","0","62","1819","NM","ARTESIA","88210"
"2019","CHALLENGER SPORTS CORP","2","1","1","1","61","2234","KS","LENEXA","66214"
"2019","CHALLENGER SPORTS CORP","1","0","0","0","71","2234","KS","LENEXA","66214"
"2019","CHALLENGER SPORTS CORPORATION","1","1","0","0","61","2234","KS","OVERLAND PARK","66214"
"2019","PERFICIENT INC","18","5","76","13","54","3258","MO","SAINT LOUIS","63141"
"2019","PERFICIENT INC","0","0","1","0","54","3258","NE","OMAHA","68114"
"2019","AUSTIN PEACE ACADEMY","0","0","1","0","61","8317","TX","AUSTIN","78723"
"2019","GE PACKAGED POWER LP","1","0","1","0","33","9766","CT","NORWALK","06851"
"2019","UNINTECH CONSULTING ENGINEERS INC","0","0","1","0","54","4453","TX","SAN ANTONIO","78259"
"2019","LINEBARGER GOGGAN BLAIR & SAMPSON","0","0","1","0","54","4602","TX","AUSTIN","78746"
"2019","MSD CAPITAL LP","1","0","1","0","52","0190","NY","NEW YORK","10022"
"2019","DATALOGIC SOFTWARE INC","3","0","0","0","51","0519","TX","HARLINGEN","78550"
"2019","CONDUENT BUSINESS PROCESS OPTIMIZA","0","0","3","0","54","4791","TX","RICHARDSON","75080"
"2019","ZACHRY CONSTRUCTION","1","0","1","0","23","7583","TX","SAN ANTONIO","78248"
"2019","TX CARDIAC ARRHYTHMIA RESEARCH FOU","1","0","0","0","81","0365","TX","AUSTIN","78705"
"2019","FLUID SOLUTIONS TECH INC","0","0","1","0","32","1014","TX","AUSTIN","78730"
"2019","THE EVOLVERS GROUP GENERAL INC","1","1","0","0","54","7838","TX","FLOWER MOUND","75022"
"2019","TEXAS A&M HEALTH SCIENCE CENTER","0","0","1","0","61","7553","TX","COLLEGE STATION","77840"
"2019","TEXAS A&M HEALTH SCIENCE CTR","15","0","17","0","61","7553","TX","COLLEGE STATION","77843"
"2019","TEXAS A&M HEALTH SCIENCE CENTER","0","0","1","0","61","7553","TX","COLLEGE STATION","77845"
"2019","AZARMEHR & ASSO P C / DBA AZARMEHR","0","0","1","0","54","7719","TX","AUSTIN","78746"
"2019","WEBZION LLC","0","0","1","0","54","1235","MI","FARMINGTON","48335"
"2019","WEBZION L L C","1","1","1","1","54","1235","MI","FARMINGTON HILLS","48335"
"2019","ANDREW LEVINE MD PA","2","0","0","0","62","3741","TX","EDINBURG","78539"
"2019","BIF TECHNOLOGIES CORP","1","0","0","0","54","0303","TX","BULVERDE","78163"
"2019","CYBERTEX INSTITUTE OF TECH","1","0","0","0","61","0592","TX","AUSTIN","78752"
"2019","MERCHANT LINK LLC","0","0","2","1","52","4432","MD","SILVER SPRING","20910"
"2019","DRILLING INFO INC","0","1","2","0","21","4857","TX","HOUSTON","77002"
"2019","NEWGISTICS INC","2","0","0","0","49","7236","TX","AUSTIN","78735"
"2019","FOOD SAFETY NET SERVICES LTD","2","0","0","0","54","7355","TX","SAN ANTONIO","78205"
"2019","HOTWIRE INC","1","0","1","0","51","8016","CA","SAN FRANCISCO","94104"
"2019","HOTWIRE INC","0","0","1","0","54","8016","CA","SAN FRANCISCO","94104"
"2019","HOTWIRE INC","1","0","0","0","99","8016","CA","SAN FRANCISCO","94104"
"2019","HOTWIRE INC","4","0","0","0","51","8016","WA","BELLEVUE","98004"
"2019","HOTWIRE INC","0","0","1","0","54","8016","WA","BELLEVUE","98004"
"2019","HOTWIRE INC","0","0","2","0","99","8016","WA","BELLEVUE","98004"
"2019","SPECIALTY PROPERTY LTD","0","1","0","0","53","8057","TX","WACO","76703"
"2019","VAL VERDE HOSPITAL CORPORATION D/B","0","0","1","0","62","1598","TX","DEL RIO","78840"
"2019","IDEA PUBLIC SCHOOLS","1","0","0","0","61","8339","TX","WESLACO","78596"
"2019","POWER ADVOCATE INC","0","0","1","0","51","1692","MA","BOSTON","02111"
"2019","DIGITAL MOTORWORKS INC","0","0","1","0","54","4362","IL","HOFFMAN ESTATES","60169"
"2019","SCOTT & WHITE CLINIC D/B/A BAYLOR","0","0","5","0","62","8277","TX","DALLAS","75246"
"2019","EMETRIC LLC","1","0","3","0","54","8334","TX","SAN ANTONIO","78232"
"2019","GMG HEALTH SYSTEMS ASSOCIATES P A","0","0","3","0","62","9210","TX","SAN ANTONIO","78214"
"2019","AKTOPA LLC","1","0","0","0","42","2301","TX","THE WOODLANDS","77381"
"2019","RES AMERICA DEVELOPMENTS INC","0","0","1","0","22","9285","CO","BROOMFIELD","80021"
"2019","METHOD360 INC","1","0","0","0","54","2034","CA","SAN FRANCISCO","94104"
"2019","TETRA PARK MATERIALS LLC","2","0","0","0","33","4467","IL","VERNON HILLS","60061"
"2019","KIPP DC PUBLIC CHARTER SCHOOLS","0","1","0","0","61","4642","DC","WASHINGTON","20037"
"2019","SPIRE INC","1","0","4","0","22","6504","MO","SAINT LOUIS","63101"
"2019","PULMONARY CONSULTANTS SAN ANTONIO","0","0","1","0","62","1597","TX","SAN ANTONIO","78240"
"2019","BAKER ENGINEERING AND RISK CONSULT","1","0","0","0","54","3542","TX","SAN ANTONIO","78218"
"2019","AKADEMOS INC","0","0","1","0","99","3803","CT","NORWALK","06854"
"2019","V3IT CONSULTING INC","2","0","0","0","54","6446","IL","NAPERVILLE","60563"
"2019","ENTHOUGHT INC","3","0","1","0","54","5727","TX","AUSTIN","78701"
"2019","OPAL STONES INDUSTRIES INC DBA LAC","0","1","0","0","42","5991","TX","HOUSTON","77043"
"2019","FORGEAHEAD SOLUTIONS INC","0","0","1","0","54","6647","CA","MOUNTAIN VIEW","94040"
"2019","ARGONAUT MGMT SVCS INC","0","0","1","0","52","9179","TX","SAN ANTONIO","78205"
"2019","LODESTAR SYSTEMS INC","0","0","2","2","54","9659","TX","SUGAR LAND","77478"
"2019","INTERA INCORPORATED","0","0","1","0","54","0638","TX","AUSTIN","78759"
"2019","H E B GROCERY COMPANY LP","1","2","9","0","44","0657","TX","SAN ANTONIO","78204"
"2019","HUMAN INTERFACES INC","1","0","0","0","99","1675","TX","AUSTIN","78759"
"2019","PATRICIA L GREGG DC PA","1","0","0","0","62","5900","TX","AUSTIN","78746"
"2019","JMP SECURITIES LLC","0","0","1","0","52","3395","CA","SAN FRANCISCO","94111"
"2019","MITRATECH HOLDINGS INC","0","1","0","0","51","5949","TX","AUSTIN","78746"
"2019","ECOM SOLUTIONS INC","0","3","6","3","54","7101","IA","JOHNSTON","50131"
"2019","BRIDGENET SOLUTIONS INC","1","0","0","0","54","7791","IL","CHICAGO","60654"
"2019","LLOYD ENGINEERING INC","0","0","1","0","54","9616","TX","BELLAIRE","77401"
"2019","RWS DESIGN & CONTROLS INC","1","0","0","0","54","2085","IL","ROSCOE","61073"
"2019","COMPUTER PROGRAMS AND SYSTEMS INC","0","0","1","0","54","2373","AL","MOBILE","36695"
"2019","ENQUIZIT INC","2","0","1","0","54","3231","VA","MC LEAN","22102"
"2019","TRI STAR SPORTS & ENTERTAINMENT GR","0","0","1","0","71","6819","TN","NASHVILLE","37203"
"2019","MEGA NA INC","1","0","0","0","54","9052","MA","RAYNHAM","02767"
"2019","RIFCO LTD","1","0","0","0","99","9704","TX","VIDOR","77662"
"2019","MERCHANT ACCESSORIES INC","0","0","1","0","51","0356","IL","LINCOLNWOOD","60712"
"2019","ITRENDZ INC","0","0","1","0","54","0753","NY","NEW YORK","10001"
"2019","MASON GREY CORP","0","0","1","0","54","2563","GA","ATLANTA","30339"
"2019","XR TRADING LLC","1","0","0","0","52","6241","IL","CHICAGO","60661"
"2019","XR TRADING LLC","0","1","0","0","54","6241","IL","CHICAGO","60661"
"2019","INTEGRATED EQUIPMENT INC","0","0","1","0","33","9145","TX","HOUSTON","77041"
"2019","SATORI CONSULTING","1","0","0","0","54","0229","NY","NEW YORK","10005"
"2019","VAJRASOFT LLC","1","0","1","0","54","3662","AL","BIRMINGHAM","35226"
"2019","SIMPLEX INFO SYSTEMS INC","1","2","0","0","54","7683","TX","FRISCO","75035"
"2019","SIMPLEX INFO SYSTEMS INC","0","0","2","1","54","7683","TX","IRVING","75062"
"2019","REDFIN CORPORATION","4","0","2","0","53","4240","WA","SEATTLE","98101"
"2019","REDFIN CORPORATION","2","1","16","0","99","4240","WA","SEATTLE","98101"
"2019","QTG DEVELOPMENT INC","2","0","0","0","31","4293","NY","PURCHASE","10577"
"2019","ALLO COMMUNICATIONS LLC","0","0","1","0","51","4505","NE","LINCOLN","68510"
"2019","ARCHER GREY LLC","0","0","4","0","54","6911","IL","KILDEER","60047"
"2019","ARCHER GREY LLC","0","0","1","0","54","6911","IL","LAKE ZURICH","60047"
"2019","TECHICON SOFTWARE SOLUTIONS INC","0","0","1","0","54","9888","PA","CHADDS FORD","19317"
"2019","VISA TECHNOLOGY OPERATIONS LLC","81","4","132","2","52","0018","CA","FOSTER CITY","94404"
"2019","VISA TECHNOLOGY OPERATIONS LLC","59","0","80","2","52","0018","CA","SAN MATEO","94404"
"2019","VISA TECHNOLOGY & OPERATIONS LLC","1","0","0","0","52","0018","TX","RICHARDSON","75082"
"2019","VIGOR SYSTEMS INC","0","0","1","0","54","0143","CA","LA JOLLA","92037"
"2019","VIGOR SYSTEMS INC","0","0","1","0","54","0143","CA","SAN DIEGO","92122"
"2019","PATEL HEALTHCARE LLC","0","0","1","0","62","0157","NJ","EDISON","08820"
"2019","VISA TECHNOLOGY & OPERATIONS LLC","0","0","1","0","52","1800","CA","SAN MATEO","94404"
"2019","RAILCAR MANAGEMENT LLC","0","0","1","0","33","2839","IL","CHICAGO","60661"
"2019","RAILCAR MGMT LLC","1","0","3","1","55","2839","IL","CHICAGO","60661"
"2019","RAILCAR MANAGEMENT LLC","0","0","3","0","55","2839","PA","ERIE","16531"
"2019","DNA TWOPOINTO INC D/B/A ATUM","2","0","0","0","99","6460","CA","NEWARK","94560"
"2019","NOGA FOODS INC","1","0","0","0","99","8809","IL","SCHILLER PARK","60176"
"2019","FIS BROKERAGE SECURITIES SERVICES","0","0","1","0","54","6513","NY","NEW YORK","10004"
"2019","GREGORY SWITZER ARCHITECTURE PC","1","0","0","0","54","6734","NY","NEW YORK","10018"
"2019","MG LLC DBA TRANZACT","0","0","1","0","54","8611","NJ","FORT LEE","07024"
"2019","ADAPTIVE SPECTRUM & SIGNAL ALIGNME","0","0","1","0","54","2365","CA","REDWOOD CITY","94065"
"2019","SOUTHWEST MEDICAL RESOURCES INC","1","0","0","0","81","0706","CA","ONTARIO","91761"
"2019","AMAZON TECHNOLOGIES INC","0","0","1","0","45","3996","WA","SEATTLE","98121"
"2019","RS ENGINEERING LLC","1","0","0","0","54","8355","MI","LANSING","48917"
"2019","CONVEYOR & AUTOMATION TECHS INC","1","0","0","0","33","1549","MD","SPARKS GLENCOE","21152"
"2019","RAPID7 LLC","0","0","1","1","54","1935","MA","BOSTON","02110"
"2019","TEJ SOLUTIONS INC","0","0","2","1","54","2275","GA","ALPHARETTA","30005"
"2019","CLICKFOX INC","1","0","0","0","54","2585","CO","GREENWOOD VILLAGE","80111"
"2019","SOLOMONS INTERNATIONAL LLC","0","1","0","0","54","3375","PA","HARLEYSVILLE","19438"
"2019","SOLOMONS INTERNATIONAL LLC","2","50","5","0","54","3376","PA","HARLEYSVILLE","19438"
"2019","BRANTA GROUP LLC","5","8","4","0","54","5527","MD","GERMANTOWN","20876"
"2019","EXPLICIT SYSTEMS USA INC","1","0","0","1","54","3691","MN","EDEN PRAIRIE","55344"
"2019","PLUG & PLAY LLC","1","1","2","0","56","5715","CA","SUNNYVALE","94085"
"2019","JOHN MARSHALL BANK","0","0","1","0","54","5891","VA","RESTON","20190"
"2019","LIQUIDPISTON INC","1","0","0","0","22","6356","CT","BLOOMFIELD","06002"
"2019","CARIS MPI INC","0","0","1","0","62","6687","TX","IRVING","75039"
"2019","HITEK SYSTEMS LLC","0","0","1","0","54","6911","MD","GERMANTOWN","20874"
"2019","QUILVEST USA INC","1","0","0","0","52","0657","NY","NEW YORK","10022"
"2019","NU FLOW AMERICA INC","0","0","1","0","33","4340","CA","SAN DIEGO","92121"
"2019","ASCEND MARKETING LLC","3","0","0","0","54","5731","TX","GRAPEVINE","76051"
"2019","BRIVO SYSTEMS LLC","0","0","3","0","56","6161","MD","BETHESDA","20814"
"2019","PUYANG & ASSOCIATES LLC","1","0","0","0","54","0171","MD","CATONSVILLE","21228"
"2019","SISEL INTERNATIONAL LLC","1","0","0","0","45","2973","UT","SPRINGVILLE","84663"
"2019","WEB WISOR INC","0","0","1","1","54","4756","IL","NAPERVILLE","60563"
"2019","PREMIER HEALTH NETWORK LLC","0","0","1","0","62","4882","FL","ORLANDO","32801"
"2019","VANBRIDGE LLC","0","0","0","1","52","8514","MA","BOSTON","02210"
"2019","NEW ENGLAND INPATIENT SPCS LLC","1","0","1","0","62","4007","MA","BOSTON","02109"
"2019","NEW ENGLAND INPATIENT SPCS LLC","0","0","0","1","62","4007","MA","NORTH ANDOVER","01845"
"2019","ENVOUGE INTERNATIONAL LLC","1","0","1","0","31","8070","NY","NEW YORK","10001"
"2019","INTL LEADERSHIP CHARTER HIGH SCH","1","0","0","0","99","1540","NY","BRONX","10463"
"2019","ARDENT ERP SOLUTIONS INC","0","0","4","0","54","1701","IL","NAPERVILLE","60563"
"2019","ARDENT ERP SOLUTIONS INC","1","0","0","0","54","1701","IL","WARRENVILLE","60555"
"2019","SIRIUS GLOBAL SERVICES LLC","1","0","0","0","52","2132","NY","NEW YORK","10005"
"2019","HYDE LEADERSHIP CHARTER SCHOOL","1","0","0","0","61","2136","NY","BRONX","10474"
"2019","ORTHOACCEL TECHNOLOGIES INC","1","1","0","0","33","3359","TX","BELLAIRE","77401"
"2019","WALDEN ENVIRONMENTAL ENGRG PLLC","0","0","1","0","54","2495","NY","OYSTER BAY","11771"
"2019","MEDRIO INC","0","0","1","0","54","5783","CA","SAN FRANCISCO","94104"
"2019","M2 RESOURCES INC DBA BLUESTAR TECH","1","0","7","2","54","9328","NJ","VOORHEES","08043"
"2019","FENNY PHARMACY LLC","1","0","0","0","44","3658","NJ","JERSEY CITY","07302"
"2019","REDDY S PET CLINIC LLC DBA AFFORDA","1","0","0","0","54","4219","TX","HOUSTON","77093"
"2019","OWENS CORNING SALES LLC","1","0","2","0","33","9734","OH","TOLEDO","43659"
"2019","LAW OFFICES OF NICK NEMETH PLLC","0","1","0","0","54","2159","TX","DALLAS","75244"
"2019","BOEHRINGER INGELHEIM USA CORP","0","0","2","1","32","7526","CT","RIDGEFIELD","06877"
"2019","DFG INVESTMENT ADVISERS INC","0","0","1","0","52","9235","NY","NEW YORK","10017"
"2019","CREDITO REAL USA FINANCE LLC DBA","0","0","1","0","52","1007","FL","FORT LAUDERDALE","33309"
"2019","RACKSPACE US INC","0","0","1","0","51","1935","TX","SAN ANTONIO","78218"
"2019","VERTIC INC","0","0","1","0","54","4919","NY","NEW YORK","10014"
"2019","CINCINNATI INTERFAITH WORKERS CTR","1","0","0","0","62","5224","OH","CINCINNATI","45202"
"2019","PROSOURCE IT U S LTD","0","0","1","0","54","8662","TX","HOUSTON","77024"
"2019","RACKSPACE US INC","0","0","1","0","51","9353","TX","SAN ANTONIO","78218"
"2019","RACKSPACE US INC","15","3","38","3","51","9359","TX","SAN ANTONIO","78218"
"2019","CHANDAN CHADHA DENTAL PC","0","0","1","0","62","2791","PA","EASTON","18045"
"2019","TRACK WHAT MATTERS LLC DBA RHINO F","0","0","1","0","54","3498","TX","ARGYLE","76226"
"2019","AVURE TECHNOLOGIES INC","0","0","1","0","31","5730","OH","MIDDLETOWN","45044"
"2019","JH2 GROUP INC","0","0","1","0","99","2008","GA","ATLANTA","30310"
"2019","LYNKER TECHNOLOGIES LLC","3","0","0","0","54","3110","VA","LEESBURG","20175"
"2019","DAVINCI ACADEMY OF ARTS AND SCIENC","0","0","1","0","61","4914","MN","ANDOVER","55304"
"2019","FLOGA BISTRO INC","0","0","1","0","72","7927","PA","KENNETT SQUARE","19348"
"2019","MYRIAD WOMENS HEALTH INC","0","0","2","0","54","8060","CA","SOUTH SAN FRANCISCO","94080"
"2019","CARTICA MANAGEMENT LLC","1","0","2","0","52","8976","DC","WASHINGTON","20006"
"2019","UNIQUE SERVICES ASSOCITES INC","0","0","2","0","61","0761","SC","ORANGEBURG","29115"
"2019","WICRESOFT NORTH AMERICA CO LTD","1","0","0","0","54","2079","WA","BELLEVUE","98005"
"2019","CRCM L P","0","1","0","0","52","2590","CA","SAN FRANCISCO","94111"
"2019","ARCON CONSTRUCTION GROUP INC","1","0","0","0","54","3823","NY","NEW YORK","10022"
"2019","MSID US INC","1","3","2","1","54","3943","IL","CHICAGO","60602"
"2019","OMEGA SOLUTIONS INC","0","3","8","3","54","5469","CA","SANTA CLARA","95050"
"2019","OUTSOURCE RESEARCH CONSULTING INC","0","0","2","0","54","7917","TX","HOUSTON","77082"
"2019","FAMILY FIRST ENTERPRISES LLC","0","0","1","0","61","1988","GA","EAST POINT","30344"
"2019","ESSS NORTH AMERICA INC","1","0","0","0","54","2959","TX","HOUSTON","77079"
"2019","LIQUID CONSULTING INC","0","0","1","0","81","1515","FL","LAKE MARY","32746"
"2019","XAPT CORPORATION","0","1","0","0","54","2481","FL","MIAMI","33126"
"2019","DRILLING INFO INC","0","0","1","0","21","4857","TX","AUSTIN","78746"
"2019","TEXAS A&M UNIVERSITY","1","0","0","0","61","0531","TX","COLLEGE STATION","77843"
"2019","HOUSTON INDEPENDENT SCHOOL DISTRIC","0","0","1","0","61","7375","TX","HOUSTON","77092"
"2019","ALIEF INDEPENDENT SCHOOL DISTRICT","0","0","17","0","61","0019","TX","HOUSTON","77072"
"2019","SUL ROSS STATE UNIVERSITY","1","0","1","0","61","0027","TX","ALPINE","79832"
"2019","AUSTIN INDEPENDENT SCHOOL DISTRICT","4","1","1","0","61","0064","TX","AUSTIN","78703"
"2019","CITY OF AUSTIN","1","0","0","0","92","0085","TX","AUSTIN","78703"
"2019","CITY OF AUSTIN D/B/A AUSTIN ENERGY","0","0","1","0","22","0085","TX","AUSTIN","78704"
